Borrowing.dependency,Total.assets.to.GNP.price,ROA.A..before.interest.and...after.tax,Accounts.Receivable.Turnover,Pre.tax.net.Interest.Rate,Net.Value.Per.Share..B.,Non.industry.income.and.expenditure.revenue,Net.worth.Assets,Total.Asset.Turnover,Cash.flow.rate,Revenue.per.person,Realized.Sales.Gross.Margin,Revenue.Per.Share..Yuan...,Cash.Total.Assets,Quick.Assets.Total.Assets,Liability.Assets.Flag,Cash.Turnover.Rate,Fixed.Assets.to.Assets,Cash.Flow.to.Liability,Equity.to.Liability,Inventory.Turnover.Rate..times.,class
0.377482480881626,0.152560115381855,0.4958569559529,0.0010469398313939,0.797189004755177,0.161645105558131,0.303516308271493,0.848958490794207,0.0809595202398801,0.464583176065021,0.0341641819543792,0.591461393216968,0.0161078088842507,0.0564024092119937,0.147329742963963,0.0,6790000000.0,0.588712201608222,0.457020776751288,0.0240608725347012,0.0002743808708382,1
0.378850235862245,0.004866995107992,0.535324901875272,0.0012863563044647,0.797367602295511,0.188571910159707,0.303356303592202,0.832481784926082,0.0839580209895053,0.46294423055954,0.0091682211418415,0.60711454474697,0.0279050773628568,0.0115017033226821,0.225615618929396,0.0,1570000000.0,0.500406748621874,0.457467081295849,0.0213345807405707,0.0001215224469729,1
0.39280737581165,0.0078357819624193,0.471761883994767,0.0008115812646465,0.797270902310466,0.153638700434031,0.303448874275236,0.779665628684584,0.220389805097451,0.461971263933973,0.108391228353627,0.593767566554721,0.0577612414356368,0.0747095508841446,0.632016790565036,0.0,3700000000.0,0.0609295433157721,0.457933921574298,0.015282868790582,0.0001455976487317,1
0.388641482677713,0.0032169720401902,0.442651548190144,0.0007324520913434,0.797112502478024,0.148497745564873,0.303198474203113,0.772893551410346,0.131934032983508,0.46004713855548,0.0083545084676057,0.598170916271494,0.0307636462634421,0.0228033094089802,0.448706065706946,0.0,1900000000.0,0.310263249065962,0.45804939787105,0.0147076633523749,0.0001496101823581,1
0.386262729739221,0.0612896737937735,0.536905800261666,0.0017733050632526,0.797386139917823,0.177110109139944,0.303433405544911,0.803609759047072,0.0509745127436282,0.461558591882439,0.0492457735411189,0.5976520272705,0.0187546319403482,0.012239141026997,0.0860490596299676,0.0,2610000000.0,0.669046743002893,0.459814542345389,0.017633491707507,0.0001998623892039,1
0.411363214436693,0.0004528795339196,0.160870039249891,0.0013695433840909,0.79638441661065,0.134254772238844,0.302788794548433,0.750037790609789,0.140929535232384,0.447321406104527,0.0344080019975618,0.597608786520417,0.0191932483325015,0.10067543781117,0.72270838356429,0.0,7660000000.0,0.060306746001562,0.457275888901014,0.0129913386836724,0.000376796014828,1
0.36963718146295,0.0002559789580808,0.375654164849542,0.0010915768009495,0.796212874434032,0.151826724537525,0.30399173003005,0.983190736765728,0.0449775112443778,0.343817887488153,0.0037454283741903,0.626414332867294,0.0035996793562926,0.355407072106899,0.775138435067249,0.0,0.0007312253656941,0.0909851365400669,0.0739689742747095,0.203980771440975,7990000000.0,1
0.391390412965825,0.0232202083974135,0.525730484081989,0.0030170533513233,0.797058964718063,0.192238000927057,0.303168986935932,0.800344650361278,0.0089955022488755,0.459434840592839,0.0545422499008563,0.602228339987604,0.0044769121405992,0.0208824756058064,0.0593127653950838,0.0,0.0002495083342466,0.0060117870496977,0.457414245453785,0.0172781964749157,153000000.0,1
0.374693289612891,0.0016683482769643,0.520061055385957,0.0005863674637071,0.797277404312321,0.186970629134887,0.303372739118171,0.885056081264927,0.0689655172413793,0.459067461815254,0.024138184275076,0.599129419564998,0.0167430464177141,0.0284365703122826,0.409954879645738,0.0,4490000000.0,0.210619836952278,0.452264601919913,0.0326726422291736,3900000000.0,1
0.380277263953226,0.0060001426606155,0.513791975577846,0.0014121514004849,0.797237423917932,0.177657915806329,0.303404643374465,0.83520270883091,0.0599700149925038,0.46202662237991,0.0108015216720767,0.597522305020251,0.0170757898876235,0.0695684812476926,0.186401584688317,0.0,0.0001255588642143,0.174530715442068,0.458521747411474,0.0217465932097427,1910000000.0,1
0.389565248510903,0.0042391823673024,0.571140427387702,0.001057084597202,0.797482148200543,0.187012768109224,0.303506882013951,0.804909756023823,0.109445277361319,0.457438581481761,0.0318787362484027,0.604995747992909,0.0353615560294629,0.0834095199970286,0.470285869825886,0.0,0.0001109892590634,0.289929992661514,0.463465077985736,0.0177751301980085,9170000000.0,1
0.383281180451952,0.0538860065899042,0.555604012211077,0.0012822983981414,0.797620627006023,0.200455100922844,0.304011307641867,0.832572482389576,0.0344827586206897,0.458557493101163,0.162742534847172,0.598603323772323,0.0135971081567524,0.0057162764472236,0.10100507680007,0.0,1900000000.0,0.0299530876086508,0.458309123972132,0.0213469714607544,592000000.0,1
0.376330569491571,0.0039987677099506,0.514827736589621,0.0010165055339697,0.797254024773734,0.176941553242594,0.303457817134954,0.880067720772742,0.0689655172413793,0.464688860370902,0.007611297974531,0.593767566554721,0.0138088540012402,0.0077357548420009,0.131333435438329,0.0,1270000000.0,0.550910587643807,0.456981114499891,0.0311791638374942,0.0001853408389367,1
0.377731875289376,0.0007959672046725,0.495638901003053,0.0014263540726162,0.797201870418423,0.165985419914879,0.303223127492067,0.844574780058651,0.100449775112444,0.460674534276105,0.006039686852812,0.602228339987604,0.0210687115265363,0.0732488795915849,0.23622391763286,0.0,7780000000.0,0.374695337045444,0.459182509276663,0.0232801151064914,7380000000.0,1
0.26203523730493,0.0058030372394381,0.0571849105974705,0.0013107037424041,0.796779240297803,0.120011798912814,0.302759790679075,0.678628654351967,0.292353823088456,0.458263925584828,0.0480531116431415,0.6018607936119,0.0458429753316091,0.210915212093144,0.566755117305042,1.0,8190000000.0,0.222814961750776,0.464287286339431,0.0091781695678396,0.0005042417257257,1
0.376499441938074,0.0002222546027552,0.334932402965547,0.0017266391405354,0.797080822511535,0.152332392229573,0.303453949952373,0.827312029506908,0.203898050974513,0.455668788740428,0.0293964719533511,0.602747228988599,0.038084002601449,0.0493610514556128,0.517467133020555,0.0,2190000000.0,0.10490302987149,0.455625393567783,0.0205823949936537,7950000000.0,1
0.395519400200858,0.0058503960341009,0.48637156563454,0.0007324520913434,0.797033095051105,0.161897939404155,0.303041611609669,0.763581945158267,0.0584707646176912,0.460744990480025,0.0076083603836493,0.604404791075109,0.0259691153561111,0.0010068684291407,0.131399976973549,0.0,181000000.0,0.586725067081089,0.459191772277149,0.0139679800095319,3290000000.0,1
0.383869438113281,0.009527578460692,0.520660706498037,0.0007466547634747,0.797259281711404,0.150604694281741,0.303539994764802,0.819784140036884,0.0749625187406297,0.45649245531483,0.0170233391595552,0.594394557430923,0.0132492399836653,0.0080048341364292,0.382824069116696,0.0,1020000000.0,0.188166787805316,0.457252075515845,0.0195611600614957,6460000000.0,1
0.36963718146295,0.0002830810823576,0.490569123419102,0.0006979598875959,0.797092028089201,0.154017951203068,0.303600902890453,0.998911630438069,0.0539730134932534,0.543068032175,0.0360501153004421,0.590351547298174,0.0044012886247107,0.0256644217959569,0.324830889805404,0.0,4410000000.0,0.467763034009029,0.165547079481793,0.79812214110077,0.0001379547275384,1
0.395560779542054,0.0013367952958837,0.468436546009594,0.0005153541030505,0.797067541826894,0.150351860435717,0.303461684317535,0.775160987997702,0.0809595202398801,0.459736795752497,0.0058898697178444,0.587303074417331,0.020630095134383,0.0709893075651729,0.296518336513764,0.0,9240000000.0,0.57870068413539,0.454085733644448,0.0148965939251812,0.0001880158613543,1
0.382349586094752,0.0749605093346078,0.549443959877889,0.0019538818946364,0.797405784263855,0.171969154270785,0.303520900550808,0.824923662968226,0.0344827586206897,0.461377418786644,0.0243496908185597,0.602249960362646,0.0096041865178395,0.0073693598374726,0.0565672382081148,0.0,2290000000.0,0.309954849965965,0.45903667458571,0.0202489587135939,97400000.0,1
0.528356032325094,0.0062954951199066,0.401984300043611,0.0116847412577481,0.796095008357839,0.132358518393662,0.301842785009543,0.718777398192097,0.0419790104947526,0.462969393489511,0.0506734427096338,0.586373398290549,0.015533070163498,0.0112934983271252,0.0628421034023708,0.0,2410000000.0,0.111394500184817,0.459278316604867,0.0110868438001413,783000000.0,1
0.402533757713892,0.0008465497135988,0.254306585259485,0.000856218234202,0.79694303540838,0.131010071214867,0.302952908109216,0.731293648154307,0.244377811094453,0.465222314486299,0.0426244436937268,0.590841609132446,0.0497300240482781,0.108758112085665,0.465562401680861,0.0,3330000000.0,0.187484930156901,0.456022807323392,0.011797172371724,0.0001901176646825,1
0.390023776345779,0.0022289409453492,0.463966419537724,0.0009109999695657,0.797247522771878,0.167544561965362,0.303365971548654,0.785560963811712,0.281859070464768,0.457643239978863,0.162948166208892,0.598819527522737,0.108807114660375,0.0577541608113249,0.668597822672028,0.0,2110000000.0,0.0335649200792983,0.456277870680866,0.0158136035918698,0.0001455976487317,1
0.39802676460523,0.0020441118415193,0.443741822939381,0.001929534456697,0.797164795173799,0.147697105052463,0.303237146028923,0.755268011004626,0.172413793103448,0.466418392424281,0.0165092607552546,0.59540350826619,0.0613457960887518,0.0223921381037933,0.105000922535124,0.0,121000000.0,0.695297606459008,0.458661028160242,0.0133552454468112,0.0004239910531964,1
0.382917713265769,0.0199268601529265,0.431748800697776,0.0003834721475454,0.796180641105683,0.197252538873204,0.3028286748688,0.835807358587538,0.0344827586206897,0.462907324928915,0.026314939118429,0.6042606552415,0.0144289668315259,0.35370729254382,0.456953365191094,0.0,0.001033778426788,0.296431783476139,0.46486236356827,0.0218421996991174,0.0001014597788406,1
0.393734496726559,0.0028180425849615,0.456389010030528,0.0011078084262424,0.797066435103174,0.154860730689815,0.303015508127247,0.784351664298455,0.104947526236882,0.456953775697642,0.0594744649912607,0.595187304515776,0.0278143291437906,0.0076999462314881,0.336470005671038,0.0,779000000.0,0.0170314511729397,0.458183601550178,0.0157034990844132,4600000000.0,1
0.386017808773762,0.003865475996895,0.469962930658526,0.0015135990585657,0.797043470585981,0.143567485567401,0.303293945273082,0.803065574266106,0.0854572713643178,0.464125210739539,0.0167002041625663,0.59164156300898,0.0121602613548709,0.0055364649937904,0.123971775981275,0.0,645000000.0,0.677768509804615,0.459233987642091,0.0175710755479228,0.000108911627004,1
0.387491808008804,0.052579977580372,0.538868294810292,0.0004646302740101,0.797337582414603,0.174750326577051,0.303289352993767,0.800314417873447,0.0314842578710645,0.461530073895138,0.0641334841296653,0.603489528531688,0.0112527791642089,0.0050267620971278,0.235932330197043,0.0,1760000000.0,0.0131921936976147,0.459345272475789,0.017274841903625,726000000.0,1
0.386363382190779,0.0147189806437836,0.502780200610554,0.0010144765808081,0.797100466857567,0.178584973241751,0.302856470243601,0.785772591226532,0.0509745127436282,0.462040042609228,0.010663454900636,0.609845918793871,0.023503788738146,0.0046760695903648,0.135730151477161,0.0,993000000.0,0.598887428678569,0.459142304460864,0.0158331026623336,0.0001713925077589,1
0.382710816559789,0.0014014644638026,0.515754470126472,0.0005153541030505,0.797270487289071,0.172559099911508,0.303420595502612,0.814705082081205,0.100449775112444,0.461620660443035,0.0104049469030448,0.611849406881045,0.0297502911505362,0.0475675529765024,0.425489402899135,0.0,5260000000.0,0.108552035775391,0.461258362631524,0.0189209417620218,4070000000.0,1
0.381058997993661,0.0007143630034005,0.492749672917575,0.0010205634402929,0.797289993294638,0.15861109940584,0.303504465024838,0.814916709496024,0.19640179910045,0.454234501732048,0.035353906261475,0.604015624324363,0.0408820726893235,0.0042048319372207,0.512938909798184,0.0,238000000.0,0.0748054542115846,0.459215132882915,0.0189477086579934,0.0002059767261585,1
0.376085648526113,0.0044600820410027,0.467618839947667,0.0006005701358384,0.796641729875578,0.157936875816443,0.303013816234868,0.86600961393113,0.0329835082458771,0.461595497513064,0.0069562152079079,0.590942504215973,0.0051877731899511,0.0026455013630408,0.145457140425805,0.0,795000000.0,0.501720486452107,0.457823396738877,0.0275707508724609,4170000000.0,1
0.379318828942277,0.0011329036164492,0.52725686873092,0.0004707171334949,0.797347957949479,0.181703257342716,0.303435822534025,0.823200411161834,0.112443778110945,0.461711246990933,0.0109542763979261,0.610595425128641,0.0358001724216162,0.0474914327003822,0.463404847462795,0.0,4840000000.0,0.186118931746172,0.459571888861937,0.0200135817821811,4720000000.0,1
0.383769904022296,0.0119285757435083,0.523331879633668,0.0007020177939192,0.797305625767184,0.181703257342716,0.303396909009303,0.824923662968226,0.181409295352324,0.461811898710819,0.0851255085704214,0.598898802231223,0.0608466808838877,0.0079348249072228,0.475025925258102,0.0,469000000.0,0.0703002475362422,0.458444398450743,0.0202494643503317,6740000000.0,1
0.378491242118354,0.0005691328420809,0.430876580898386,0.0004139064449697,0.796970980182313,0.156504150688972,0.303088984596287,0.852858481724461,0.0944527736131934,0.476877783649128,0.0159305553515562,0.601522074402917,0.0149734561459231,0.0861498013473008,0.566923484893161,0.0,9330000000.0,0.272141022891806,0.464352336931854,0.0247947686027763,0.001534507502578,1
0.375573439383739,0.0242355631838469,0.564816833842128,0.0009820133302222,0.797761042578013,0.181534701445367,0.304212401136082,0.862411947879191,0.0299850074962519,0.460023653154173,0.0100230600884215,0.609384684126321,0.0070027375712751,0.0404301948315095,0.148973101792059,0.0,0.0001586691238455,0.54949256316247,0.461938769499921,0.0267591714277105,2560000000.0,1
0.384443157087163,0.0051953230022435,0.531127344090711,0.0010185344871313,0.797297463679749,0.163457081454637,0.303346152237926,0.814312059739396,0.0434782608695652,0.468615954975131,0.123143809761615,0.603381426656481,0.0117065202595399,0.0025153738058184,0.098872933364022,0.0,57300000.0,0.328401720184379,0.458967489711487,0.0188734474484418,936000000.0,1
0.386486401853794,0.0039119409230962,0.457860880941997,0.0019863451452223,0.797021751132974,0.15334372761367,0.30338530746156,0.788553980107023,0.0869565217391304,0.461826996468802,0.0099907465887225,0.585724787039306,0.023201294674592,0.0081390850683166,0.126628512086435,0.0,892000000.0,0.284550101289883,0.458344648359399,0.0160934552440558,5250000000.0,1
0.377606618905215,0.0022116338992193,0.562854339293502,0.0002840534426262,0.797611773216262,0.179596308625848,0.303810455846564,0.853130574114944,0.0584707646176912,0.468037207585785,0.0614220877458396,0.604138139782932,0.0156389430857419,0.0037566847302004,0.350014925982805,0.0,677000000.0,0.0419015018050505,0.458300126472238,0.0248476202593773,1220000000.0,1
0.383820230248075,0.0030206605922024,0.525239860444832,0.0015501202154748,0.797301337212769,0.166364670683916,0.303382648773535,0.824560873114249,0.0779610194902549,0.459176501178464,0.0375100979686559,0.600253679067153,0.0191932483325015,0.00895510758154,0.145982715001764,0.0,1230000000.0,0.0401000650185383,0.45881443467413,0.0202009865598302,2240000000.0,1
0.393736733447704,0.0080943033816632,0.490078499781945,0.001073316222495,0.797195783437963,0.152205975306561,0.303424704384104,0.781328415515313,0.0899550224887556,0.461145919830905,0.0221053713849272,0.607849637498379,0.0218249466854213,0.0074539020131211,0.195477947862418,0.0,909000000.0,0.691649868148209,0.458929387859895,0.0154315287872586,0.0001299296602855,1
0.376602331110778,0.0002917664287995,0.325337985172263,0.0003976748196767,0.792719085990081,0.148876996333909,0.299292378097341,0.881609577652145,0.0149925037481259,0.45517727284165,0.0030903456075672,0.579908906153159,0.001814964381324,0.0437487396460116,0.150477095027962,0.0,0.0002480122243101,0.437562139696991,0.452302046391133,0.0316250421117502,1760000000.0,1
0.3797136102245,0.0169748527235703,0.465165721761884,0.0006878151217879,0.796829457886603,0.153428005562345,0.303124997734073,0.842488738398283,0.0464767616191904,0.462452714660762,0.012901899152505,0.589292148921143,0.0078043468396932,0.0238589046232489,0.164064941699885,0.0,4800000000.0,0.60880695215745,0.45831690819554,0.0229215701508017,0.0002141928664412,1
0.395686035926215,0.0016139824943977,0.490187527256869,0.0013309932740202,0.797176000751465,0.140280645569087,0.303150376119761,0.767512168576352,0.0944527736131934,0.460553752212241,0.00583111790021,0.599648308565993,0.0157145666016304,0.0175107325911175,0.336912460886216,0.0,20000000.0,0.261141907826754,0.459734423336043,0.0142739388323128,0.0001138795257796,1
0.380947161936374,0.0098922551990536,0.410488443087658,0.0008420155620707,0.796694714273679,0.154860730689815,0.30249803075812,0.83626084590501,0.0719640179910045,0.460167920619344,0.040726759984137,0.595353060724427,0.0129013718105782,0.0044656497923022,0.228787390406935,0.0,598000000.0,0.142206746282147,0.456053537917227,0.0219119273038675,0.0001198027897044,1
0.38415350169879,0.0051966790201557,0.565689053641518,0.0006208596674545,0.797442167806154,0.159622434789937,0.303423254190636,0.780028418538562,0.167916041979011,0.461249926608121,0.0465108764302396,0.600217645108751,0.0421374230530726,0.0174991670280326,0.591435638169198,0.0,1430000000.0,0.241254966098155,0.460174512854118,0.01531610673606,0.0001522852047758,1
0.392383517154533,0.0401606046098823,0.516572176188399,0.0014872226674647,0.797084142682696,0.156799123509334,0.303051762963944,0.789642349668954,0.0419790104947526,0.462243023577665,0.0255717286253543,0.596952968477493,0.0111922803514981,0.0055594379197812,0.0872350674847282,0.0,1400000000.0,0.402247745883712,0.459232761079238,0.016198908768845,7150000000.0,1
0.38144818747302,0.0052778749010734,0.415176624509376,0.001527801730697,0.796903193354456,0.15557709325355,0.303115813175443,0.819572512622064,0.095952023988006,0.465861452907577,0.0213004714833365,0.590250652214647,0.0181042697037071,0.0026452256427289,0.080263714948153,0.0,295000000.0,0.603193479638275,0.458499292999359,0.0195344778286463,650000000.0,1
0.383255458158776,0.0023028518590458,0.532108591365024,0.0009536079859596,0.797370645785741,0.162108634275842,0.303453708253462,0.799074885872359,0.0839580209895053,0.459221794452413,0.0098321166811098,0.601961688695427,0.0186941331276374,0.0350095221987231,0.46356267374475,0.0,5570000000.0,0.365969540186108,0.460440327466462,0.0171467135191307,5560000000.0,1
0.386590409387071,0.0452913546695851,0.561382468382032,0.0077648037495054,0.797416851501056,0.173612574269942,0.303414553029829,0.816186473984944,0.151424287856072,0.461763250379541,0.0753609564795911,0.599871719108087,0.0433927734168217,0.0078562412283156,0.106559263368858,0.0,60100000.0,0.722896505074945,0.459361020583295,0.0191056563338346,0.0001240063963607,1
0.396166930972549,0.0060958670747289,0.292084605320541,0.0003185456463737,0.796112162575501,0.136445998904387,0.30352138394863,0.752637784563292,0.0734632683658171,0.460320575727838,0.0240500565486245,0.53681229190389,0.0156389430857419,0.0073553557316288,0.689309118620387,0.0,813000000.0,0.0409663280204743,0.457716661510619,0.0131696271869217,5520000000.0,1
0.373930567702194,0.0044051061122383,0.44461404273877,0.0010895478477879,0.797232166980261,0.165479752222831,0.303522350744276,0.798651631042719,0.226386806596702,0.458356189661391,0.0509907025248594,0.593219850387005,0.0753361465281244,0.15987446232717,0.576590506036259,0.0,6920000000.0,0.0348346010428297,0.447951678172239,0.0171005099815017,0.0002243197370223,1
0.384307835457846,0.0009723616919117,0.296009594417793,0.0005254988688586,0.79563627137585,0.1477392440268,0.301543320058423,0.819512047646401,0.055472263868066,0.46290900245758,0.0091270948694975,0.606847893454792,0.0120997625421601,0.0711643063431613,0.362949385135767,0.0,8810000000.0,0.313767196656675,0.462882678518122,0.0195269003328392,6000000000.0,1
0.374748089280961,0.0002530471117652,0.39751417357174,0.0002292717072626,0.796217024647982,0.155998482996924,0.302492229984248,0.898872328203888,0.0449775112443778,0.455631883109803,0.0118561167986135,0.622212773317575,0.0051726484867734,0.0882049911724809,0.479029864891247,0.0,0.0002084834660271,0.182953637097347,0.429125232786429,0.0375283464589446,1720000000.0,1
0.3869561132944,0.0337816145338467,0.515863497601395,0.003473567812687,0.797255408178384,0.166280392735241,0.303379748386599,0.812619040420836,0.101949025487256,0.458062622145056,0.0560521716140593,0.593940529555053,0.0273303386421042,0.0351617412809392,0.10188626775888,0.0,3740000000.0,0.597787759120153,0.460898725370249,0.0186680720155932,4550000000.0,1
0.380225819366874,0.0258946900953167,0.548844308765809,0.0004118774918081,0.797423491843377,0.175635245038136,0.303509057304153,0.814856244520362,0.11544227886057,0.458800734757555,0.105074688248168,0.602444543738019,0.0367076546122782,0.0273820384292168,0.501139544422241,0.0,2610000000.0,0.101317969752307,0.458678364646009,0.0189408689638238,0.0001048990933775,1
0.409986512571491,0.0037355857909639,0.516081552551243,1220000000.0,0.77671005069763,0.14407315325945,0.272988768976688,0.753423829246909,0.0,0.461744797564228,7050000000.0,0.665150838149873,0.0001058729222439,0.0063272975185145,0.0406005203507054,0.0,0.0016974534136916,0.307354717951981,0.459195279061564,0.0132254985680668,19100000.0,1
0.384654527235435,0.029143441388803,0.535379415612734,0.0021527193044748,0.797398590559674,0.18372592811091,0.303437756125315,0.820025999939535,0.0284857571214393,0.464536205262407,0.125725952146645,0.60471468311737,0.0109351603974772,0.0010376383639529,0.0261772727998836,0.0,369000000.0,0.290067469177002,0.458699057231569,0.019592879310989,497000000.0,1
0.378416311959972,0.0016313936099394,0.463693850850414,0.0011504164426364,0.797178490879836,0.152669504024272,0.303328266518489,0.812407413006016,0.112443778110945,0.464620081695646,0.007320476477241,0.594027011055218,0.0222030642648638,0.0108737480522323,0.167059082654369,0.0,952000000.0,0.761062901754956,0.459019917802686,0.0186409145333921,0.0001979516589055,1
0.378780897506727,0.0235035318583526,0.562309201918884,0.0018280867986162,0.797443274529874,0.181492562471029,0.303466034897939,0.85793753968014,0.15592203898051,0.4644842018738,0.0613809614734956,0.6018607936119,0.0369647745662991,0.0728342719525103,0.249046086171083,0.0,557000000.0,0.570450380354172,0.462660255544904,0.0258029368125082,0.0001570620305216,1
0.377835882822653,0.0005652126075402,0.351504579153947,0.0009901291428687,0.796539496271932,0.150815389153428,0.302807405364604,0.846479426792031,0.0764617691154423,0.459958229536247,0.0750260711190752,0.584636561495553,0.0115552732277629,0.0298166566936709,0.127973129435786,0.0,3570000000.0,0.0,0.460412526539017,0.0236145913494665,0.0003687709475751,1
0.29589360364854,0.0086587538507914,0.223615351068469,0.0031327036815355,0.796179119360568,0.116598541991488,0.302248839180554,0.661517066239381,0.0989505247376312,0.457978745711817,0.0173552869291894,0.586611222416005,0.018361389657728,0.0157368938742496,0.129527395461232,1.0,1450000000.0,0.652032078399082,0.457307768697495,0.008499778783166,19100000.0,1
0.384969904916984,0.0247474281116727,0.516735717400785,0.0008907104379495,0.797142245678002,0.160001685558973,0.303079074940923,0.805605103243946,0.04047976011994,0.462056817895876,0.0269053948856543,0.597579959353695,0.010541918114857,0.0083719127917309,0.143674712469895,0.0,2090000000.0,0.511705842125653,0.459347002786903,0.0178520928549727,81800000.0,1
0.379506713518519,0.0041220131055291,0.485226777147841,0.0007324520913434,0.797240190727232,0.156040621971261,0.303257448737474,0.807328355050337,0.112443778110945,0.46276137993508,0.0099437451346151,0.600368987734041,0.0256061224798463,0.0389419808877889,0.276147609804033,0.0,3480000000.0,0.646243943534167,0.459522674710948,0.0180480855968437,0.0002289054897383,1
0.387055647385385,0.0031363143242674,0.464620584387266,0.0006107149016464,0.794050751306314,0.151616029665838,0.298238329145094,0.810684161199625,0.0089955022488755,0.461120756900934,0.0287590147320183,0.604750717075772,0.0018754631940348,0.002993670576949,0.0630678515661091,0.0,3030000000.0,0.0796519636872573,0.456931467839143,0.0184379049107863,32500000.0,1
0.0,0.0024178031936955,0.432239424334932,0.0005275278220202,0.79712647486499,0.120180354810164,0.30346990208052,0.69462164041479,0.157421289355322,0.461523363780479,0.118564105577016,0.586921114458266,0.0932437950905214,0.0931152670878197,0.555110986775959,1.0,5400000000.0,0.012076354320748,0.453512155190255,0.0098792111335812,8220000000.0,1
0.378550515228716,0.0048097096393242,0.545409943305713,0.0003814431943838,0.797441752784759,0.215667270658632,0.303364279656275,0.860386371194486,0.0569715142428786,0.458540717814516,0.0171731562945229,0.613189870133614,0.0220215678267314,0.174404357765858,0.479687479655855,0.0,0.0003546266297335,0.350167981809834,0.4588638807697,0.0263180055695802,5560000000.0,1
